
1,-9900.0,-9900.0,0.9802488370741848
2,-9900.0,-9900.0,0.9705946998406202
3,-9900.0,-9900.0,0.961036622877538
4,-9900.0,-9900.0,0.9515736503692767
5,-9900.0,-9900.0,0.9422048360106997
6,-9900.0,-9900.0,0.9329292429125637
7,-9900.0,-9900.0,0.9237459435078293
8,-9900.0,-9900.0,0.914654019458903
9,-9900.0,-9900.0,0.9056525615658036
10,-9900.0,-9900.0,0.8967406696752404
11,-9900.0,-9900.0,0.8879174525905976
12,-9900.0,-9900.0,0.8791820279828143
13,-9900.0,-9900.0,0.8705335223021501
14,-9900.0,-9900.0,0.8619710706908298
15,-9900.0,-9900.0,0.8534938168965567
16,-9900.0,-9900.0,0.8451009131868871
17,-9900.0,-9900.0,0.836791520264456
18,-9900.0,-9900.0,0.8285648071830466
19,-9900.0,-9900.0,0.8204199512644951
20,-9900.0,-9900.0,0.8123561380164221
21,-9900.0,-9900.0,0.8043725610507834
22,-9900.0,-9900.0,0.7964684220032289
23,-9900.0,-9900.0,0.7886429304532674
24,-9900.0,-9900.0,0.7808953038452224
25,-9900.0,-9900.0,0.7732247674099768
26,-9900.0,-9900.0,0.7656305540874949
27,-9900.0,-9900.0,0.7581119044501161
28,-9900.0,-9900.0,0.7506680666266109
29,-9900.0,-9900.0,0.743298296226994
30,-9900.0,-9900.0,0.7360018562680836
31,-9900.0,-9900.0,0.7287780170998035
32,-9900.0,-9900.0,0.7216260563322171
33,-9900.0,-9900.0,0.7145452587632877
34,-9900.0,-9900.0,0.7075349163073574
35,-9900.0,-9900.0,0.7005943279243392
36,-9900.0,-9900.0,0.6937227995496104
37,-9900.0,-9900.0,0.6869196440246076
38,-9900.0,-9900.0,0.6801841810281087
39,-9900.0,-9900.0,0.6735157370082013
40,-9900.0,-9900.0,0.6669136451149266
41,-9900.0,-9900.0,0.660377245133593
42,-9900.0,-9900.0,0.6539058834187557
43,-9900.0,-9900.0,0.6474989128288502
44,-9900.0,-9900.0,0.6411556926614785
45,-9900.0,-9900.0,0.6348755885893379
46,-9900.0,-9900.0,0.6286579725967875
47,-9900.0,-9900.0,0.6225022229170467
48,-9900.0,-9900.0,0.616407723970018
49,-9900.0,-9900.0,0.6103738663007278
50,-9900.0,-9900.0,0.6044000465183808
51,-9900.0,-9900.0,0.5984856672360206
52,-9900.0,-9900.0,0.5926301370107905
53,-9900.0,-9900.0,0.586832870284788
54,-9900.0,-9900.0,0.5810932873265099
55,-9900.0,-9900.0,0.5754108141728769
56,-9900.0,-9900.0,0.5697848825718386
57,-9900.0,-9900.0,0.5642149299255463
58,-9900.0,-9900.0,0.558700399234094
59,-9900.0,-9900.0,0.553240739039817
60,-9900.0,-9900.0,0.5478354033721459
61,-9900.0,-9900.0,0.5424838516930098
62,-9900.0,-9900.0,0.537185548842781
63,-9900.0,-9900.0,0.5319399649867592
64,-9900.0,-9900.0,0.5267465755621876
65,-9900.0,-9900.0,0.5216048612257957
66,-9900.0,-9900.0,0.5165143078018652
67,-9900.0,-9900.0,0.5114744062308116
68,-9900.0,-9900.0,0.5064846525182777
69,-9900.0,-9900.0,0.5015445476847344
70,-9900.0,-9900.0,0.4966535977155813
71,-9900.0,-9900.0,0.4918113135117458
72,-9900.0,-9900.0,0.48701721084077226
73,-9900.0,-9900.0,0.4822708102883984
74,-9900.0,-9900.0,0.4775716372106137
75,-9900.0,-9900.0,0.4729192216861944
76,-9900.0,-9900.0,0.46831309846971103
77,-9900.0,-9900.0,0.46375280694500354
78,-9900.0,-9900.0,0.45923789107911905
79,-9900.0,-9900.0,0.4547678993767087
80,-9900.0,-9900.0,0.45034238483487715
81,-9880.0,-9899.0,0.4459609048984823
82,-9900.0,-9899.0,0.44162302141587934
83,-9900.0,-9899.0,0.4373283005951049
84,-9900.0,-9899.0,0.43307631296049814
85,-9900.0,-9899.0,0.42886663330975217
86,-9900.0,-9899.0,0.42469884067139385
87,-9900.0,-9899.0,0.4205725182626862
88,-9900.0,-9899.0,0.41648725344794973
89,-9900.0,-9899.0,0.4124426376972986
90,-9900.0,-9899.0,0.40843826654578713
91,-9900.0,-9899.0,0.40447373955296323
92,-9900.0,-9899.0,0.4005486602628239
93,-9900.0,-9899.0,0.3966626361641691
94,-9900.0,-9899.0,0.39281527865135074
95,-9900.0,-9899.0,0.3890062029854112
96,-9900.0,-9899.0,0.38523502825560985
97,-9900.0,-9899.0,0.3815013773413308
98,-9900.0,-9899.0,0.3778048768743716
99,-9900.0,-9899.0,0.3741451572016048
100,-9890.0,-9898.5,0.3705218523480135
101,-9890.0,-9899.0,0.36693459998009287
102,-9900.0,-9899.0,0.36338304136961674
103,-9900.0,-9899.0,0.35986682135776443
104,-9900.0,-9899.0,0.35638558831960454
105,-9900.0,-9899.0,0.3529389941289322
106,-9900.0,-9899.0,0.34952669412345627
107,-9900.0,-9899.0,0.3461483470703325
108,-9900.0,-9899.0,0.34280361513204033
109,-9890.0,-9898.5,0.33949216383259867
110,-9900.0,-9898.5,0.33621366202411795
111,-9299.0,-9868.45,0.3329677818536853
112,-9770.0,-9861.95,0.32975419873057865
113,-9900.0,-9861.95,0.3265725912938079
114,-9710.0,-9852.45,0.3234226413799779
115,-9900.0,-9852.45,0.3203040339914722
116,-9770.0,-9845.95,0.31721645726495323
117,-9540.0,-9827.95,0.3141596024401753
118,-9900.0,-9827.95,0.3111331638291086
119,-9770.0,-9821.45,0.30813683878537
120,-9900.0,-9821.95,0.3051703276739581
121,-9605.0,-9807.7,0.30223333384128964
122,-9900.0,-9807.7,0.2993255635855339
123,-9880.0,-9806.7,0.2964467261272422
124,-9093.0,-9766.35,0.2935965335802696
125,-9333.0,-9738.0,0.2907747009229863
126,-9218.0,-9703.9,0.28798094596977497
127,-8808.0,-9649.3,0.2852149893428122
128,-9493.0,-9628.95,0.2824765544441303
129,-7850.0,-9526.95,0.27976536742795727
130,-9480.0,-9505.95,0.27708115717333237
131,-9383.0,-9510.15,0.2744236552569931
132,-9337.0,-9488.5,0.2717925959265333
133,-9460.0,-9466.5,0.26918771607382747
134,-9243.0,-9443.15,0.26660875520871946
135,-9310.0,-9413.65,0.2640554554329737
136,-8597.0,-9355.0,0.26152756141448474
137,-8734.0,-9314.7,0.25902482036174423
138,-9360.0,-9287.7,0.25654698199856135
139,-9680.0,-9283.2,0.25409379853903485
140,-9800.0,-9278.2,0.25166502466277435
141,-9298.0,-9262.85,0.24926041749036837
142,-9412.0,-9238.45,0.24687973655909573
143,-9760.0,-9232.45,0.24452274379887948
144,-9330.0,-9244.3,0.24218920350847933
145,-3703.0,-8962.8,0.2398788823319217
146,-9190.0,-8961.4,0.23759154923516365
147,-8309.0,-8936.45,0.23532697548298936
148,-6430.0,-8783.3,0.2330849346161365
149,-9240.0,-8852.8,0.23086520242864994
150,-3233.0,-8540.45,0.22866755694546123
151,-9224.0,-8532.5,0.22649177840019064
152,-9485.0,-8539.9,0.22433764921317045
153,-9570.0,-8545.4,0.22220495396968692
154,-3517.0,-8259.1,0.2200934793984384
155,-9005.0,-8243.85,0.2180030143502082
156,-3675.0,-7997.75,0.21593334977674944
157,-7297.0,-7925.9,0.21388427870988005
158,-9437.0,-7929.75,0.2118555962407858
159,-7324.0,-7811.95,0.20984709949952915
160,-9145.0,-7779.2,0.20785858763476228
161,-8390.0,-7733.8,0.2058898617936416
162,-3775.0,-7451.95,0.20394072510194236
